x,y,z,min_size,max_size,cell,mother
100.336222231133,25.73864718334884,-1.3543380386983912,26.0,37.0,ABarpppppa,ABarppppp
130.59978812260584,22.55260067172093,-0.16170237978366264,26.0,36.0,ABarpppppp,ABarppppp
13.624392099687087,17.870093088303342,0.4513663765358517,38.0,96.0,ABp,AB
2.3127978967885414,0.9715423636656558,-1.443923478536612,46.0,87.0,ABpl,ABp
-55.55438364401999,17.390115971598533,-1.2069288179721571,38.0,78.0,ABpla,ABpl
-75.84517311770422,27.513571349172906,-0.6979814495511047,30.0,73.0,ABplaa,ABpla
-85.49334830018597,23.134929648125617,-0.5228719605000097,34.0,60.0,ABplaaa,ABplaa
-106.51106907146143,7.8447098261771755,-0.13058260562046883,34.0,56.0,ABplaaaa,ABplaaa
-101.54641535372905,-18.051231963456498,-0.9805694412695313,26.0,50.0,ABplaaaaa,ABplaaaa
-98.1418397843709,-16.81584894068217,-1.0736481162177716,26.0,38.0,ABplaaaaaa,ABplaaaaa
-75.25517311770423,-19.679182274015503,-1.2956481162177709,30.0,40.0,ABplaaaaap,ABplaaaaa
-76.43896326759716,-12.55919654953299,-1.2140628200007841,25.0,50.0,ABplaaaap,ABplaaaa
-55.13757818099536,-10.634034594690608,-1.839373854614396,24.0,39.0,ABplaaaapa,ABplaaaap
-35.07745159871687,-8.830237126336177,-1.7222852470194592,26.0,39.0,ABplaaaapp,ABplaaaap
-71.8129697278737,16.683529590391277,-1.0279814495511046,34.0,56.0,ABplaaap,ABplaaa
-48.3160392594365,-15.03849985931734,-1.041564126716459,26.0,48.0,ABplaaapa,ABplaaap
-40.505472743172376,-18.803901375139098,-0.9324758315735767,24.0,38.0,ABplaaapaa,ABplaaapa
-25.269517686992604,-22.328245944427486,-1.2781687154687076,26.0,38.0,ABplaaapap,ABplaaapa
-21.711389333920426,-10.734587679420908,-1.4809093774790325,28.0,48.0,ABplaaapp,ABplaaap
-9.008012996858291,-22.773542797681163,-1.0524527486447603,26.0,38.0,ABplaaappa,ABplaaapp
8.137002108881891,-21.24484189133675,-1.2929361323305604,26.0,40.0,ABplaaappp,ABplaaapp
-64.99232140667759,5.437294278582724,-0.8553578754066178,34.0,62.0,ABplaap,ABplaa
-94.9908874034185,-1.149658464491692,-0.6082671638368192,28.0,56.0,ABplaapa,ABplaap
-88.50466678859028,-20.72053248498595,-1.0752388335173493,28.0,51.0,ABplaapaa,ABplaapa
-93.19454020631181,-26.21631307570327,-1.1507662596776869,26.0,39.0,ABplaapaaa,ABplaapaa
-73.22618577593207,-29.922009278234913,-1.4637409432219903,26.0,40.0,ABplaapaap,ABplaapaa
-53.77541069869774,-22.36823914946547,-1.192992248687174,27.0,51.0,ABplaapap,ABplaapa
-58.323154769080354,-30.316185332119474,-1.2848621834960585,26.0,41.0,ABplaapapa,ABplaapap
-38.86749727672562,-32.51496209052926,-1.2506114189700648,26.0,40.0,ABplaapapp,ABplaapap
-52.529788502319605,-0.7186694535026814,-1.224904526474182,32.0,57.0,ABplaapp,ABplaap
-26.135515170018095,-25.23243512445144,-1.5167138439173014,26.0,51.0,ABplaappa,ABplaapp
-34.704292614559556,-58.39050302873249,-1.0415034621297208,26.0,37.0,ABplaappaa,ABplaappa
-13.286053620848868,-54.80245271426708,-0.9830128960919846,26.0,41.0,ABplaappap,ABplaappa
3.9066125965815024,-28.720551321634527,-1.3496332352653904,34.0,51.0,ABplaappp,ABplaapp
5.159459034884344,-55.23404149290742,-1.180842484973448,24.0,41.0,ABplaapppa,ABplaappp
27.941475383658187,-55.373006070564095,-0.9789351280252191,28.0,41.0,ABplaapppp,ABplaappp
-17.50961756214866,22.980817725984497,-1.0693147828844376,34.0,71.0,ABplap,ABpla
-30.188782140260603,29.94838664829026,-1.1242220510548642,34.0,60.0,ABplapa,ABplap
-39.872890509008556,21.685310479607683,-1.4869488408554523,30.0,56.0,ABplapaa,ABplapa
-7.8739940784029026,-13.694174995995127,-1.557239091472502,28.0,48.0,ABplapaaa,ABplapaa
-4.033582821208256,-13.233270324329968,-1.8457712069635037,26.0,41.0,ABplapaaaa,ABplapaaa
18.214395615449426,-9.497421267726194,-2.0778466786616163,26.0,41.0,ABplapaaap,ABplapaaa
23.30994499253201,-17.770783323884263,-1.5726664889211839,28.0,50.0,ABplapaap,ABplapaa
29.609967069211674,-12.622795981180616,-1.8803178981492354,24.0,38.0,ABplapaapa,ABplapaap
51.05856520005279,-17.10877728959183,-1.5843677423859954,28.0,38.0,ABplapaapp,ABplapaap
-7.043045458129744,23.835204757392805,-1.5194708112532325,30.0,56.0,ABplapap,ABplapa
47.34287719676119,-13.5666036576633,-1.5728451812072894,28.0,51.0,ABplapapa,ABplapap
100.56940488741088,-16.135022001210725,-1.5290044674539178,24.0,41.0,ABplapapaa,ABplapapa
116.74076038613212,-12.12990691169666,-0.9379558741035343,26.0,41.0,ABplapapap,ABplapapa
77.8846237220249,-13.318836149109558,-1.62278957596194,26.0,51.0,ABplapapp,ABplapap
123.9724739411193,-10.112515607348833,-0.9679814495511048,26.0,41.0,ABplapappa,ABplapapp
130.85482688229578,-10.326633254407655,-0.4468049789628693,24.0,42.0,ABplapappp,ABplapapp
-4.77801983303268,8.56193694739569,-1.4830909386021998,36.0,62.0,ABplapp,ABplap
-11.228689601220697,2.719352524519296,-1.3513330979027531,32.0,57.0,ABplappa,ABplapp
34.86443022258806,-26.682870513403117,-1.1605492992379522,26.0,48.0,ABplappaa,ABplappa
54.014942489232205,-30.057024277869075,-0.610640409088677,26.0,40.0,ABplappaaa,ABplappaa
76.99471127535936,-26.788238150701446,-0.34243231660312773,26.0,41.0,ABplappaap,ABplappaa
66.20630367554472,-26.161460755028155,-1.2328337702262102,26.0,48.0,ABplappap,ABplappa
79.55967018713908,-23.41678911162234,-1.4758446974143524,26.0,37.0,ABplappapa,ABplappap
100.1693567968257,-19.448128142961373,-0.6775540991237543,26.0,39.0,ABplappapp,ABplappap
25.35327247815071,-5.816660685069044,-1.3502612422972182,34.0,56.0,ABplappp,ABplapp
76.03751918998809,-24.704823299656514,-0.9187506803203354,26.0,45.0,ABplapppa,ABplappp
85.72832511551132,-20.4354838052287,0.23244257871744664,24.0,38.0,ABplapppaa,ABplapppa
97.06801369548259,-18.897863592696822,0.7921650705954155,24.0,38.0,ABplapppap,ABplapppa
98.59978812260586,-24.23034506471317,-0.90259385265188,26.0,46.0,ABplapppp,ABplappp
119.09454813665118,-11.048404109090997,0.4709732542816481,24.0,38.0,ABplappppa,ABplapppp
123.03879900773133,-4.511818743237336,1.671670118393146,24.0,38.0,ABplappppp,ABplapppp
2.087084946811917,-16.112515607348836,-0.2473362882607823,34.0,78.0,ABplp,ABpl
-10.986698541433027,-20.590481709043768,-0.13476111056805382,33.0,73.0,ABplpa,ABplp
-20.850627663158757,-20.65797015280338,-0.6392541768238321,35.0,58.0,ABplpaa,ABplpa
-85.1259870711926,-31.41251560734884,-0.5308884262952909,33.0,54.0,ABplpaaa,ABplpaa
-76.79829090061416,-35.750852789796866,-0.7556950754171555,30.0,47.0,ABplpaaaa,ABplpaaa
-60.10482224051124,-39.42421151378159,-0.5633615665101689,26.0,43.0,ABplpaaaaa,ABplpaaaa
-41.82119650951707,-43.12011794653013,-0.31628554311835577,26.0,40.0,ABplpaaaap,ABplpaaaa
-53.88287063463424,-39.70935533646847,-0.5821575217858675,26.0,48.0,ABplpaaap,ABplpaaa
-39.6638478164994,-54.08119030614402,-0.5782826543703817,24.0,41.0,ABplpaaapa,ABplpaaap
-31.904811671921085,-55.30709392060186,-0.6746681965390562,26.0,40.0,ABplpaaapp,ABplpaaap
-54.43978389614733,-27.172994649265004,-0.4767838447606852,32.0,56.0,ABplpaap,ABplpaa
-54.75166662419773,-42.3822125770458,-1.1284143499840051,27.0,48.0,ABplpaapa,ABplpaap
-58.872108102224345,-46.24688093242623,-0.8251950718421264,26.0,40.0,ABplpaapaa,ABplpaapa
-41.779228845258395,-47.438831396822515,-0.9351021925851606,26.0,40.0,ABplpaapap,ABplpaapa
-25.33121962933212,-36.154376072465105,-0.9321674960627325,26.0,48.0,ABplpaapp,ABplpaap
-22.319821005028157,-49.605473353827705,-1.1229110270158935,26.0,41.0,ABplpaappa,ABplpaapp
-7.094468892352101,-49.05617757917982,-0.9575589143398372,26.0,41.0,ABplpaappp,ABplpaapp
19.524199576022724,-32.023216714359904,0.262055450817899,35.0,62.0,ABplpap,ABplpa
-49.44605288310011,-40.78934845192362,-0.04587001260095801,31.0,56.0,ABplpapa,ABplpap
-41.32918951114683,-33.668663148332435,-0.12019456430520312,26.0,48.0,ABplpapaa,ABplpapa
-23.687349988452514,-35.10979451891346,0.25229065929243294,26.0,38.0,ABplpapaaa,ABplpapaa
-6.330207131309655,-35.25605302231482,0.18664440078903152,26.0,38.0,ABplpapaap,ABplpapaa
-21.29667526362696,-34.70221517816428,0.008499237144174403,26.0,48.0,ABplpapap,ABplpapa
-2.751502231628264,-36.29859155671593,0.2932210820944653,26.0,43.0,ABplpapapa,ABplpapap
19.954193970903383,-31.35238902507036,0.7552463985501607,24.0,40.0,ABplpapapp,ABplpapap
-6.669223750615606,-37.368211809880485,0.0796134871577561,32.0,55.0,ABplpapp,ABplpap
-7.061332368289692,-34.120946520697785,0.23618716871587458,29.0,49.0,ABplpappa,ABplpapp
-6.919315597915293,-30.587977348773638,0.5696438802641982,24.0,45.0,ABplpappaa,ABplpappa
15.127505927388626,-28.557077941566348,1.2489416273719722,24.0,42.0,ABplpappap,ABplpappa
23.259019754413185,-34.92299778764234,0.228412680427931,26.0,53.0,ABplpappp,ABplpapp
23.488160215629122,-21.6700913649246,1.2680791565095013,24.0,39.0,ABplpapppa,ABplpappp
51.41543294290186,-15.421606516439745,1.6114124898428341,24.0,40.0,ABplpapppp,ABplpappp
37.48116433085546,-14.863132891299461,-0.43785799276098153,33.0,73.0,ABplpp,ABplp
25.178702314821738,-2.2827578218817055,-0.66673577481062,34.0,60.0,ABplppa,ABplpp
-26.97073702747865,-25.108004329153346,-0.568081700177671,30.0,52.0,ABplppaa,ABplppa
-14.571520423093435,-44.94245572710931,-0.656923565319568,26.0,45.0,ABplppaaa,ABplppaa
-16.103758976290074,-36.74079843563169,0.29777612620647087,26.0,38.0,ABplppaaaa,ABplppaaa
-4.881536754067849,-45.0488792437125,0.08666501509535987,24.0,37.0,ABplppaaap,ABplppaaa
8.692056319525223,-40.04455023938346,-0.1615312331008882,26.0,46.0,ABplppaap,ABplppaa
15.630354308456123,-39.19943543857247,0.4045080019256884,26.0,39.0,ABplppaapa,ABplppaap
35.88773827470085,-37.79015273815053,0.3488117993940431,26.0,39.0,ABplppaapp,ABplppaap
2.4853824378513436,-18.57640449623773,-0.5852036717733269,28.0,53.0,ABplppap,ABplppa
17.396154505422125,-33.03885393711329,-0.7033561818851518,26.0,46.0,ABplppapa,ABplppap
7.8636829708566705,-59.4549510317031,-0.45159768571346626,26.0,38.0,ABplppapaa,ABplppapa
28.439328727314237,-60.764914131334095,-0.47447591449575405,26.0,38.0,ABplppapap,ABplppapa
45.37647636683186,-36.0217939578643,-0.9100433052212078,26.0,47.0,ABplppapp,ABplppap
43.21925375976614,-46.73464999470062,0.07873791803782812,26.0,38.0,ABplppappa,ABplppapp
62.602652969252304,-42.16548003422631,0.2965244793026506,26.0,38.0,ABplppappp,ABplppapp
59.29846324593215,-20.25797015280338,0.06438218681253188,34.0,60.0,ABplppp,ABplpp
22.124392099687093,-29.12990691169666,-0.0334886959279162,30.0,53.0,ABplpppa,ABplppp
38.91421552858399,-35.9758343846414,-0.627763108939751,26.0,47.0,ABplpppaa,ABplpppa
46.5104903127165,-42.381771270779254,0.4940250229408052,26.0,40.0,ABplpppaaa,ABplpppaa
68.15126701174563,-37.77659327725174,0.7674878061123259,24.0,40.0,ABplpppaap,ABplpppaa
68.17113589517132,-32.796635779022644,-0.6226166426841521,30.0,47.0,ABplpppap,ABplpppa
81.60034183246191,-28.816170092398668,1.1145434673924168,26.0,41.0,ABplpppapa,ABplpppap
92.17177040389048,-18.560356138910297,1.3211879856648419,24.0,41.0,ABplpppapp,ABplpppap
52.45362206301868,-27.141431269999437,0.052139032376606234,31.0,53.0,ABplpppp,ABplppp
43.985420489601715,-31.996990493193586,-0.0021823627931142203,26.0,48.0,ABplppppa,ABplpppp
38.038452613289934,-34.55579046115,1.0179249831974335,24.0,45.0,ABplppppaa,ABplppppa
58.15541167761743,-29.95637525647164,1.1807904802734568,24.0,41.0,ABplppppap,ABplppppa
67.31948205470958,-24.921136297004,0.506070274586826,26.0,48.0,ABplppppp,ABplpppp
70.17254840128312,-18.346059911146305,0.9976514618413004,24.0,40.0,ABplpppppa,ABplppppp
83.89090283166287,-12.839730797222254,1.0726514618413012,24.0,40.0,ABplpppppp,ABplppppp
60.95047905620882,13.609223523085948,1.6249171011735328,42.0,87.0,ABpr,ABp
50.22214714373369,34.5646085756577,1.2922799883573923,38.0,78.0,ABpra,ABpr
31.63910635827832,35.53289923981273,1.085118987130118,35.0,73.0,ABpraa,ABpra
3.7844436070344614,40.21640425327834,0.20372586752206606,35.0,63.0,ABpraaa,ABpraa
-19.98215228437088,30.173421892651163,0.6634248004488953,34.0,55.0,ABpraaaa,ABpraaa
-64.849895910312,32.47557474172714,0.44019103504848456,26.0,45.0,ABpraaaaa,ABpraaaa
-67.70843842382668,45.35279051510013,-0.395736551591921,26.0,38.0,ABpraaaaaa,ABpraaaaa
-58.44313230137768,55.13238235183483,-0.7087977760817168,26.0,37.0,ABpraaaaap,ABpraaaaa
-40.611370300802804,36.81753134100797,0.6302345128902098,27.0,47.0,ABpraaaap,ABpraaaa
-48.52948684319441,53.188791582193645,0.06254142626588881,24.0,40.0,ABpraaaapa,ABpraaaap
-35.745173117704205,64.33585040572306,0.01973096874954891,26.0,41.0,ABpraaaapp,ABpraaaap
12.153670812931626,39.55858265854712,0.24253878166276807,32.0,57.0,ABpraaap,ABpraaa
-54.19816457069568,33.10671516188194,0.7094117128420577,28.0,48.0,ABpraaapa,ABpraaap
-63.29153073359826,40.488146644306795,0.044203980912471456,26.0,39.0,ABpraaapaa,ABpraaapa
-49.21206053492276,47.07092810126044,-0.14884237670342262,26.0,38.0,ABpraaapap,ABpraaapa
-21.386198758729854,33.48748439265117,0.36099290942325435,28.0,48.0,ABpraaapp,ABpraaap
-35.484646801914735,49.32432649791433,0.042018550448895325,26.0,41.0,ABpraaappa,ABpraaapp
-16.42070503259783,56.36939928626819,0.09728450789570393,26.0,43.0,ABpraaappp,ABpraaapp
42.0039043730707,35.92512276903493,1.5085499157625486,35.0,65.0,ABpraap,ABpraa
34.960870838339744,42.52979208495884,0.41872184715219185,30.0,55.0,ABpraapa,ABpraap
-21.651356486574148,43.3753308745275,-0.1853375263101665,26.0,48.0,ABpraapaa,ABpraapa
-71.64149418793833,44.896848941146146,-0.7156068676113051,26.0,39.0,ABpraapaaa,ABpraapaa
-50.420758401985154,50.74300278729999,-0.5610918174440811,26.0,39.0,ABpraapaap,ABpraapaa
6.933163862602133,45.999957040353586,0.1866793819587419,27.0,48.0,ABpraapap,ABpraapa
-30.581185979440548,58.49262908718492,-0.15852807334531652,26.0,38.0,ABpraapapa,ABpraapap
-14.121378905485566,57.20967088782801,-0.47428370035496314,26.0,39.0,ABpraapapp,ABpraapap
64.68004682364476,44.60068087358958,0.277297142824262,31.0,57.0,ABpraapp,ABpraap
22.90666440647374,44.43564686847322,0.17627386959783176,26.0,48.0,ABpraappa,ABpraapp
-12.504297205295453,71.21522161892854,0.3004857037335669,26.0,37.0,ABpraappaa,ABpraappa
7.426359729011115,67.25536760432999,0.16289446285765435,26.0,38.0,ABpraappap,ABpraappa
56.52178530680345,40.652035814970645,0.5553883535123528,31.0,50.0,ABpraappp,ABpraapp
26.356623289481412,65.50664606929786,0.5561502869758416,29.0,41.0,ABpraapppa,ABpraappp
46.74285083439159,62.982693973489475,0.971120346856081,30.0,41.0,ABpraapppp,ABpraappp
81.23728302264665,38.026080883879224,0.5101764451857373,37.0,73.0,ABprap,ABpra
70.30158947222384,47.65942683869433,0.04863725548486654,35.0,68.0,ABprapa,ABprap
58.57374580121471,52.309106014272786,-0.20987334144299624,30.0,55.0,ABprapaa,ABprapa
32.94272497146776,42.34226146271486,-0.30059291451925724,26.0,48.0,ABprapaaa,ABprapaa
16.066591588178138,41.91101380441587,-0.8050402730805164,24.0,39.0,ABprapaaaa,ABprapaaa
35.68423864700167,40.89042556912176,-0.5888638024922811,26.0,38.0,ABprapaaap,ABprapaaa
59.688608072314985,43.16042105291989,0.27816058499783963,25.0,48.0,ABprapaap,ABprapaa
50.061723434019925,33.49782922023737,-0.09729179437869077,26.0,36.0,ABprapaapa,ABprapaap
73.20310274436476,29.425415427133924,0.11615648148337802,26.0,38.0,ABprapaapp,ABprapaap
97.49119051865942,53.299605604772374,-0.3401026616723169,35.0,57.0,ABprapap,ABprapa
93.47423616499621,41.505205911638505,0.045647242432017725,30.0,51.0,ABprapapa,ABprapap
112.67657754542576,35.90976555975991,0.006766561058975067,26.0,41.0,ABprapapaa,ABprapapa
129.2442168027202,29.04769659424267,0.5523899032340412,24.0,41.0,ABprapapap,ABprapapa
120.697049104518,37.28081772598449,0.18668521711556188,31.0,51.0,ABprapapp,ABprapap
135.2922333660863,23.419155215593808,0.8463327649127358,24.0,41.0,ABprapappa,ABprapapp
142.34709620897908,23.4041926220776,0.7009462312469005,26.0,42.0,ABprapappp,ABprapapp
107.36514716699328,43.518089374857574,-0.056095328554663274,35.0,61.0,ABprapp,ABprap
111.62587951387472,43.8927475505459,0.2662290767646847,38.0,57.0,ABprappa,ABprapp
81.56267396479076,42.08346024778196,0.8523002405897404,26.0,45.0,ABprappaa,ABprappa
76.12858103511971,27.582501003946845,0.5956065903160052,26.0,39.0,ABprappaaa,ABprappaa
94.64685346036887,26.692135555441862,1.1843109092528823,26.0,38.0,ABprappaap,ABprappaa
108.0482829150156,41.28380341105608,0.7619981005511447,26.0,47.0,ABprappap,ABprappa
95.39074921239288,31.52114135057997,-0.3762015142760238,26.0,37.0,ABprappapa,ABprappap
116.01534468164851,25.05835817905893,0.5749311718081186,26.0,37.0,ABprappapp,ABprappap
124.54819422923457,36.52115786203892,-0.06497124546947206,37.0,56.0,ABprappp,ABprapp
116.48501556154106,34.43088061906626,0.777867607052669,26.0,46.0,ABprapppa,ABprappp
104.44232688229577,18.903890642651163,1.5935029254488955,24.0,38.0,ABprapppaa,ABprapppa
117.87201438229575,18.814046892651163,1.941940425448895,26.0,38.0,ABprapppap,ABprapppa
126.960596113065,28.399022854189628,0.7631723966027413,30.0,46.0,ABprapppp,ABprappp
134.06614763701273,18.604465524726635,1.6293770410149333,24.0,38.0,ABprappppa,ABprapppp
135.00294718304764,11.74913852798951,2.0795373474413763,24.0,37.0,ABprappppp,ABprapppp
79.04054116801008,-3.620307815141045,1.1863042647346094,35.0,78.0,ABprp,ABpr
67.90883532111434,-10.026439657981747,1.8281366939088106,29.0,71.0,ABprpa,ABprp
80.8748985668836,21.983541740321417,0.9157461490152032,37.0,60.0,ABprpaa,ABprpa
41.63240800323974,32.948841324804555,1.0230509988264767,30.0,56.0,ABprpaaa,ABprpaa
-23.455821265852364,34.21016957783636,0.6236389208192658,29.0,48.0,ABprpaaaa,ABprpaaa
-40.782963815378636,36.04678671823257,0.1990534341698258,26.0,41.0,ABprpaaaaa,ABprpaaaa
-20.515521954913513,43.075856485674414,0.6691115737047093,26.0,42.0,ABprpaaaap,ABprpaaaa
2.805388680048596,44.15714731399948,0.6693219212354123,26.0,47.0,ABprpaaap,ABprpaaa
-18.47326979444137,52.051230616216124,0.7466409069443637,26.0,38.0,ABprpaaapa,ABprpaaap
-2.6696444167978686,53.57388922648803,1.0273055595123397,26.0,43.0,ABprpaaapp,ABprpaaap
72.98209960956851,29.29657530174207,0.6780791565095012,34.0,54.0,ABprpaap,ABprpaa
4.655255147820412,42.03823385731927,0.23283225494568346,26.0,47.0,ABprpaapa,ABprpaap
-38.90240582210673,47.53716992724236,0.005037418373423758,26.0,38.0,ABprpaapaa,ABprpaapa
-19.946430979339436,54.85477999013545,0.47799339321619105,26.0,38.0,ABprpaapap,ABprpaapa
30.9814783629336,38.04876001907485,0.9230436073965034,26.0,47.0,ABprpaapp,ABprpaap
-3.1208956610568137,57.9776578030558,0.3162382036280861,26.0,40.0,ABprpaappa,ABprpaapp
12.665231506573244,58.4776578030558,0.7642150822408029,26.0,39.0,ABprpaappp,ABprpaapp
102.80427743174633,5.343894649061419,1.5163408947712396,35.0,62.0,ABprpap,ABprpa
74.88314546636659,18.181879672887153,1.4463548336347356,34.0,56.0,ABprpapa,ABprpap
16.799156779203003,24.743154495743944,0.977379375191164,26.0,48.0,ABprpapaa,ABprpapa
2.194220821689727,23.538662843829613,1.0056885841189294,26.0,38.0,ABprpapaaa,ABprpapaa
19.281762909231816,26.4241847293515,1.2753855538158991,26.0,39.0,ABprpapaap,ABprpapaa
33.62527656109664,23.794122508282854,1.6640956382433278,26.0,48.0,ABprpapap,ABprpapa
26.819906247375148,24.03351613868291,1.2767804552108004,24.0,39.0,ABprpapapa,ABprpapap
45.87704910451801,21.306532011698785,1.4863042647346096,24.0,38.0,ABprpapapp,ABprpapap
100.34260117696662,14.31318972180477,1.6011721554645695,34.0,59.0,ABprpapp,ABprpap
35.742467331733984,15.667259673550038,1.8210073144938386,26.0,48.0,ABprpappa,ABprpapp
1.831857694620718,6.824179070522313,1.637004544846655,24.0,45.0,ABprpappaa,ABprpappa
24.904686826273377,2.6645152049760945,1.5854639286001555,24.0,41.0,ABprpappap,ABprpappa
60.13509295768381,13.187262663161144,1.993526310981047,27.0,53.0,ABprpappp,ABprpapp
40.789112596581504,3.530341535508308,1.4057328361631807,24.0,41.0,ABprpapppa,ABprpappp
65.11522574269463,-1.151831846665074,1.2591980376283827,24.0,41.0,ABprpapppp,ABprpappp
114.51408614155504,11.379665462610012,0.721401266498278,32.0,73.0,ABprpp,ABprp
128.71503449475253,40.80720757604217,0.20523654352848011,39.0,60.0,ABprppa,ABprpp
85.30867303614195,40.474663879830636,1.1566339350642798,26.0,52.0,ABprppaa,ABprppa
25.878826882295787,40.96948439265117,1.1184185504488955,26.0,47.0,ABprppaaa,ABprppaa
2.642386690908228,37.70949396202916,1.3332625695876512,26.0,38.0,ABprppaaaa,ABprppaaa
14.996453676554161,42.13054659360811,1.174410894946503,24.0,38.0,ABprppaaap,ABprppaaa
47.95788365085474,36.06783373762934,1.1056430045973673,26.0,46.0,ABprppaap,ABprppaa
31.740882659188216,25.748838974324475,1.4700265185763859,24.0,38.0,ABprppaapa,ABprppaap
52.36239660341132,23.93608997034041,1.3393492277397325,24.0,38.0,ABprppaapp,ABprppaap
109.89144660060565,36.35790692786243,0.655398832139036,31.0,56.0,ABprppap,ABprppa
58.910600302775094,33.96548003535269,1.0829117966362596,26.0,46.0,ABprppapa,ABprppap
26.71096723317298,46.6629229891424,1.5078080241331062,26.0,38.0,ABprppapaa,ABprppapa
48.00570407527824,43.31906334001959,1.473071182027843,26.0,38.0,ABprppapap,ABprppapa
82.14655916576035,36.8945710068244,1.1580421724961396,26.0,48.0,ABprppapp,ABprppap
60.28025061110933,41.10019625705793,1.0855778724827934,26.0,38.0,ABprppappa,ABprppapp
81.33957264500764,42.47731490112573,1.4292219402794037,26.0,38.0,ABprppappp,ABprppapp
131.3381602156291,21.667194537578702,0.7618736229126631,36.0,60.0,ABprppp,ABprpp
135.48467762856444,33.63076797474072,0.666048401195164,35.0,54.0,ABprpppa,ABprppp
87.71227369080641,33.61939928626818,1.244784507895704,26.0,47.0,ABprpppaa,ABprpppa
66.31020147512966,31.6151716890681,1.667132556963554,24.0,38.0,ABprpppaaa,ABprpppaa
88.35906140998308,29.765008822618586,1.4466113843251172,26.0,38.0,ABprpppaap,ABprpppaa
112.98787772975338,28.176467443498627,1.0129083809573698,27.0,47.0,ABprpppap,ABprpppa
92.52367934131217,20.18256635986428,1.4589037963505347,26.0,38.0,ABprpppapa,ABprpppap
98.74335147245971,12.195681113962639,1.2759529766784037,26.0,38.0,ABprpppapp,ABprpppap
132.44573597320488,15.357181362348133,1.603230671661016,39.0,54.0,ABprpppp,ABprppp
80.5881602156291,19.791928837095607,1.6233518837822287,26.0,48.0,ABprppppa,ABprpppp
54.83314013530783,20.533267525181284,1.3452113215332324,24.0,40.0,ABprppppaa,ABprppppa
73.33012808711506,16.96700246494032,1.4181028877982929,24.0,40.0,ABprppppap,ABprppppa
100.5248690763886,14.593813506575215,1.729613487157756,26.0,47.0,ABprppppp,ABprpppp
84.57625545372436,4.941380496547269,1.0937717972021421,24.0,38.0,ABprpppppa,ABprppppp
99.63145025891916,1.441380496547267,0.9200704985008438,26.0,38.0,ABprpppppp,ABprppppp
