x,y,z,min_size,max_size,cell,mother
24.860090040190524,-19.017778765243573,0.5623694276418777,34.0,93.0,EMS,Psub1
-17.726185775932063,-29.444161176969086,1.5492337403223129,36.0,84.0,MS,EMS
-41.858575179559885,-40.098082617658115,1.2895443236447717,32.0,79.0,MSa,MS
-62.653886810650285,-43.476830960045945,1.3512716624820906,40.0,79.0,MSaa,MSa
-83.01160910386338,-44.64261941357721,1.3633680314177534,34.0,59.0,MSaaa,MSaa
-95.9756925982237,-26.071606516439743,0.3687717972021424,34.0,52.0,MSaaaa,MSaaa
-109.0927667005919,-13.861713468311404,0.054371491625365836,31.0,48.0,MSaaaaa,MSaaaa
-109.00817005960023,-7.432393283189813,0.053669926595684425,26.0,41.0,MSaaaaaa,MSaaaaa
-101.92865935623632,-11.053188390223452,-0.5212536208049272,26.0,41.0,MSaaaaap,MSaaaaa
-80.61629483608131,-18.215618232647167,-0.7375279889305796,26.0,47.0,MSaaaap,MSaaaa
-82.94730077727868,-20.5614517775616,-0.6201800311113883,29.0,38.0,MSaaaapa,MSaaaap
-59.638790138980816,-20.25294113926373,-0.20564102401918952,26.0,37.0,MSaaaapp,MSaaaap
-57.03464680191473,-31.80432847284591,0.45535188378222885,30.0,52.0,MSaaap,MSaaa
-69.55339229578642,-18.112515607348836,-0.36880336735932395,26.0,47.0,MSaaapa,MSaaap
-73.53656384618104,-16.826422892117048,-0.3134119131272636,26.0,40.0,MSaaapaa,MSaaapa
-54.14914662763799,-17.03834342191837,-0.36738542306103833,26.0,40.0,MSaaapap,MSaaapa
-38.640742737957375,-15.49637636684251,-0.1782979052473072,26.0,44.0,MSaaapp,MSaaap
-54.37374454627565,-0.312515607348837,-0.13369573526539041,26.0,35.0,MSaaappa,MSaaapp
-35.288030260561364,-11.312515607348837,-0.18512430669396152,29.0,35.0,MSaaappp,MSaaapp
-32.943089784370876,-52.655571162904394,1.0529213282266732,34.0,59.0,MSaap,MSaa
-38.48018889057488,-39.72008658526681,1.047412872215457,34.0,56.0,MSaapa,MSaap
-37.47815741089793,-27.629793094259828,0.056573524270884745,26.0,47.0,MSaapaa,MSaapa
-42.516877297768524,-26.169750334036937,0.5826294829247799,26.0,40.0,MSaapaaa,MSaapaa
-16.841636140212252,-25.140811427284525,-0.11737051707522048,26.0,39.0,MSaapaap,MSaapaa
-4.9313203038513995,-23.847580542413773,0.6060012344315792,26.0,46.0,MSaapap,MSaapa
-13.831753204284302,-28.752342447175675,0.9269969054272503,26.0,37.0,MSaapapa,MSaapap
8.92149354896245,-26.665762360595586,0.5256982041285491,24.0,38.0,MSaapapp,MSaapap
6.590647777818176,-34.14634645311998,1.0653021325384473,26.0,53.0,MSaapp,MSaap
13.26798477703263,-22.340147186296207,0.5614922346594218,26.0,45.0,MSaappa,MSaapp
25.54855625523308,-29.445518907678867,0.3073320818020312,24.0,46.0,MSaappp,MSaapp
-25.920546252032572,-39.755799189438385,1.3563469086578506,30.0,71.0,MSap,MSa
-44.47304197016323,-46.95513855816851,0.9516906815964364,34.0,61.0,MSapa,MSap
-63.22188544647133,-32.194707388170755,-0.1589403536606939,28.0,52.0,MSapaa,MSapa
-89.78835493588605,-30.073879243712476,-0.3234359950056502,26.0,45.0,MSapaaa,MSapaa
-78.0557321239154,-34.378354116665605,-0.3845031886815394,26.0,38.0,MSapaaaa,MSapaaa
-61.52157063323217,-33.55226716014387,-0.7969255489299866,26.0,38.0,MSapaaap,MSapaaa
-57.73316625664074,-30.289874097914872,-0.4983073500656844,26.0,46.0,MSapaap,MSapaa
-26.838756005404747,-32.35636587472852,-0.21300818751901904,32.0,51.0,MSapap,MSapa
-48.97061954627564,-34.75626560734883,-0.4996332352653904,26.0,45.0,MSapapa,MSapap
-52.759062006593105,-46.08612671845995,-0.5821481162177712,26.0,38.0,MSapapaa,MSapapa
-35.34239533992643,-46.97501560734884,-0.36825922732888255,26.0,38.0,MSapapap,MSapapa
-21.853910981781883,-31.469797160746886,-0.6264280514928522,26.0,45.0,MSapapp,MSapap
-45.31660168913279,-38.406022100855324,-0.5825269040965595,26.0,38.0,MSapappa,MSapapp
-26.2256925982237,-37.69173638656961,-0.6851243066939617,26.0,37.0,MSapappp,MSapapp
8.637463538244338,-45.021840366191284,0.6649445954649722,34.0,57.0,MSapp,MSap
-3.9351044678186287,-25.926245584465537,0.2724762163527855,26.0,52.0,MSappa,MSapp
-23.135888785015624,-33.23746725144941,-0.5134746797251859,26.0,46.0,MSappaa,MSappa
4.945805769052026,-35.12748681656188,-0.32702175665283234,26.0,46.0,MSappap,MSappa
23.066666205763017,-21.187357044980978,-0.3374951916229863,32.0,51.0,MSappp,MSapp
-11.747296259954744,-40.86580647783716,-0.8445419591052448,26.0,44.0,MSapppa,MSappp
17.991778865594323,-34.96470767415468,-1.0380023263778269,30.0,44.0,MSapppp,MSappp
13.091561576173337,-30.320678872654955,1.3776307953468545,31.0,77.0,MSp,MS
-24.345173117704213,-37.05834894068217,1.242018550448895,31.0,70.0,MSpa,MSp
-24.0079717525165,-30.509785231922216,1.2085373217799533,36.0,62.0,MSpaa,MSpa
-42.102789011743944,-11.922449382183276,0.20811126568068328,30.0,57.0,MSpaaa,MSpaa
-81.18517311770421,-1.8005156073488349,0.22401855044889538,26.0,47.0,MSpaaaa,MSpaaa
-89.16413336235252,1.365771854424863,-0.14633007340431572,26.0,39.0,MSpaaaaa,MSpaaaa
-70.61979085470728,0.35048133454718716,-0.42584077676823007,26.0,39.0,MSpaaaap,MSpaaaa
-53.13074525700771,0.06758389513872579,-0.15211080278493555,26.0,47.0,MSpaaap,MSpaaa
-60.4418397843709,5.437484392651163,-0.21364811621777147,26.0,38.0,MSpaaapa,MSpaaap
-40.90517311770421,4.30415105931783,-0.25531478288443776,26.0,38.0,MSpaaapp,MSpaaap
-11.085772572745086,-16.133224054215322,0.46302672483581625,30.0,53.0,MSpaap,MSpaa
-45.390334408026796,-0.05643620288233488,0.017179840771475947,30.0,48.0,MSpaapa,MSpaap
-54.031497904028996,4.596031401198172,0.46988179831214316,26.0,36.0,MSpaapaa,MSpaapa
-33.92893380146489,8.805433110599882,0.07586470429504912,26.0,38.0,MSpaapap,MSpaapa
-14.670440021618804,0.19068723962625242,-0.22744764172192328,24.0,44.0,MSpaapp,MSpaap
20.362465771184677,-44.22501560734884,1.5987546615600066,30.0,61.0,MSpap,MSpa
12.155785348749461,-25.743186533866407,1.4982166335159879,28.0,57.0,MSpapa,MSpap
-11.27714242716713,-11.587707423205615,0.9052666322903276,26.0,47.0,MSpapaa,MSpapa
-21.676320658687818,-9.745302492594739,0.9749693701210265,26.0,38.0,MSpapaaa,MSpapaa
-2.0500911504910975,-8.18136806636523,0.005461173399715066,26.0,38.0,MSpapaap,MSpapaa
17.089249540247856,-7.714258526738815,1.5317135395556492,24.0,46.0,MSpapap,MSpapa
3.6767678105658304,-11.845005058825627,0.09480336057547827,24.0,38.0,MSpapapa,MSpapap
19.845544181873844,-5.680448096800314,0.3901620103645066,24.0,38.0,MSpapapp,MSpapap
45.62375892113073,-22.953777743271168,1.7458049582158854,26.0,52.0,MSpapp,MSpap
29.726303392362897,-2.875602855670984,1.0993675437374855,24.0,45.0,MSpappa,MSpapp
48.19640763830953,-4.103237256833373,1.1756267978715758,24.0,46.0,MSpappp,MSpapp
39.42212726252392,-21.015177204307008,1.698634520030644,33.0,70.0,MSpp,MSp
54.848786613839415,-9.023253862382393,1.5079245907173513,37.0,59.0,MSppa,MSpp
-1.1133049858360815,6.1534184585852305,0.7791614075917525,28.0,52.0,MSppaa,MSppa
-67.14517311770422,22.20932347311093,0.20351280332245855,26.0,46.0,MSppaaa,MSppaa
-68.21409967137653,21.788049364402575,0.14264001937544915,24.0,38.0,MSppaaaa,MSppaaa
-50.411839784370876,23.550761228809357,-0.13419613881664133,26.0,38.0,MSppaaap,MSppaaa
-36.80673717760438,24.22891534107047,0.3525509963723564,26.0,47.0,MSppaap,MSppaa
-23.47244584497694,-9.367061061894292,4.281109459539805,26.0,34.0,MSppaapa,MSppaap
8.982099609568515,-17.003424698257927,3.881109459539805,26.0,34.0,MSppaapp,MSppaap
30.55153017899908,4.274297579464351,0.6640515174818624,30.0,56.0,MSppap,MSppa
-28.787395339926434,30.00303994820672,-0.09420367177332688,26.0,45.0,MSppapa,MSppap
-43.924185463383225,35.11834859018203,-0.32242589399554905,26.0,38.0,MSppapaa,MSppapa
-25.862457068321497,32.46402760252771,-0.18662342485974664,26.0,38.0,MSppapap,MSppapa
-4.52211073585166,32.93247494085533,-0.3219323002127303,26.0,44.0,MSppapp,MSppap
-46.69698034661988,27.099532585422253,-1.267740485695683,26.0,36.0,MSppappa,MSppapp
-22.516257455053612,23.653749452892132,-1.3424392808764058,26.0,38.0,MSppappp,MSppapp
69.68245846124314,-13.11646297576989,1.803597497817317,38.0,58.0,MSppp,MSpp
38.47651362928374,0.540496440843936,1.2288860203284138,31.0,54.0,MSpppa,MSppp
-9.837424040213438,16.140989927706517,0.5603949342127331,26.0,46.0,MSpppaa,MSpppa
16.155189201136366,18.67625250859319,0.8596997098691851,24.0,45.0,MSpppap,MSpppa
59.06456139557012,6.140581737783908,0.9299831522188068,30.0,52.0,MSpppp,MSppp
4.490826882295788,39.135484392651165,0.4066185504488955,26.0,44.0,MSppppa,MSpppp
26.41599193083948,37.8544746839133,0.1927952494780216,28.0,44.0,MSppppp,MSpppp
70.89119051865941,-21.74887924371247,0.07807915650950133,38.0,84.0,E,EMS
29.181142671769475,-29.14672613366463,0.5949132872910005,34.0,77.0,Ea,E
2.6522952367261667,-30.897325733931115,0.28771475298054106,34.0,62.0,Eal,Ea
-28.107875026661628,-20.116627207936208,-0.4806980427963322,26.0,60.0,Eala,Eal
-25.871099043630142,-14.756960051793278,-0.9135370051066601,26.0,39.0,Ealaa,Eala
4.354826882295788,-7.731034125867355,-1.464277745847401,24.0,38.0,Ealap,Eala
11.658896649737649,-18.60437607246512,-0.07667331001622099,29.0,54.0,Ealp,Eal
-3.330724448502694,-18.057002299364044,-0.38387498567277784,24.0,38.0,Ealpa,Ealp
28.714902927923163,-9.81365629175948,-0.5793122480301924,24.0,38.0,Ealpp,Ealp
19.43070627928071,3.640248211746642,-0.5536095902546223,38.0,62.0,Ear,Ea
-16.578992359686723,12.278446491776528,-0.6476607498426499,26.0,54.0,Eara,Ear
-19.371127316177496,13.633285919368719,-0.8963020602381278,26.0,38.0,Earaa,Eara
8.018185660921743,21.293591262880174,-1.6539356480243872,24.0,38.0,Earap,Eara
20.15341843159156,18.377625237721585,-0.5630518720863162,30.0,54.0,Earp,Ear
4.855667218430241,19.549669266600745,-0.38596464282841575,24.0,38.0,Earpa,Earp
29.08255797473276,18.268156661558727,-0.49310749997127296,24.0,38.0,Earpp,Earp
90.0639871876393,-13.688597032285223,0.47965213823515485,34.0,77.0,Ep,E
52.992415534778054,-12.910151541154983,-0.5405110003785278,35.0,62.0,Epl,Ep
38.90800607304723,-12.317139884805487,-0.9476346287418562,26.0,53.0,Epla,Epl
26.07592779972698,-6.440038543128653,-1.377064018358444,24.0,38.0,Eplaa,Epla
52.704368166699446,-4.4079284513855335,-1.1922016330373433,24.0,38.0,Eplap,Epla
81.61461524208413,-4.380769575602807,-0.26184388341353854,26.0,52.0,Eplp,Epl
64.44313857060746,3.347224652391423,-0.8390204105900656,24.0,38.0,Eplpa,Eplp
78.6898918173607,-0.6138143086475368,-0.33902041059006566,24.0,38.0,Eplpp,Eplp
77.39292212039102,15.304151059317832,-0.29774335431300936,35.0,62.0,Epr,Ep
52.442326882295795,24.93053994820672,-0.8146481162177713,26.0,53.0,Epra,Epr
32.08384242633724,29.118572475552718,-0.704665387374939,26.0,38.0,Epraa,Epra
54.249645535145525,22.21701807140764,-0.6331627967013638,24.0,38.0,Eprap,Epra
93.92792855539744,22.365476670643442,-0.721160342729998,24.0,52.0,Eprp,Epr
62.94600335288402,21.969837333827634,-1.1132755671981638,24.0,38.0,Eprpa,Eprp
81.18129747053108,16.80071968676881,-0.3845990966099282,24.0,38.0,Eprpp,Eprp
89.63434495458493,24.4067615010849,-0.8743669917197793,34.0,83.0,C,Psub2
46.10684481951551,15.10093730744937,-0.9925554405824948,34.0,76.0,Ca,C
34.97251395712572,22.31537554911375,-1.4681175039728733,32.0,73.0,Caa,Ca
41.04684967431857,25.1216724268392,-1.671286292855948,30.0,57.0,Caaa,Caa
92.63282688229579,6.821484392651171,-1.7707814495511043,24.0,51.0,Caaaa,Caaa
75.25226277973168,5.784920290087062,-2.6418276033972585,24.0,42.0,Caaaaa,Caaaa
111.23687816434708,2.8028690080357803,-2.5849045264741815,24.0,41.0,Caaaap,Caaaa
126.51652900995536,6.1811014139277605,-0.9679814495511048,26.0,51.0,Caaap,Caaa
127.8238745013434,10.12319867836545,-2.1977433543130096,26.0,42.0,Caaapa,Caaap
134.15244592991482,3.3089129640797355,-1.3917909733606284,26.0,42.0,Caaapp,Caaap
89.13068895126129,14.264495886904044,-1.1976366219648977,30.0,56.0,Caap,Caa
138.8131395373826,2.859196551460097,-0.6290980748612782,26.0,46.0,Caapa,Caap
137.29754532889774,3.8369989557579616,-0.9470105757646968,30.0,46.0,Caapp,Caap
142.51096723317298,0.599765094405551,0.2958781995717026,24.0,39.0,Caappd,Caapp
130.34761038745043,5.606384736293775,1.436279718833775,26.0,38.0,Caappv,Caapp
79.31889373466346,25.79221976869573,-0.7864772712781238,33.0,69.0,Cap,Ca
72.19938133774133,-6.567961151903292,-0.7943180832144711,29.0,56.0,Capa,Cap
58.36842092326413,-16.21232938760954,0.2601004871341842,26.0,46.0,Capaa,Capa
51.06825971811668,8.833753049367582,-0.6951456286555823,26.0,38.0,Capaaa,Capaa
68.5010955390122,11.468081407576536,1.273511087762328,24.0,38.0,Capaap,Capaa
87.1344565119254,-10.864367459200688,0.08387040230074734,26.0,46.0,Capap,Capa
77.79681161512022,19.82794240791834,-0.42492801443660105,26.0,38.0,Capapa,Capap
88.54490321817364,18.10275156822368,2.1208735122809568,24.0,38.0,Capapp,Capap
104.67149354896245,-1.8801081999414253,-0.48075922732888265,31.0,57.0,Capp,Cap
101.53421031196824,-14.058951060142661,-0.9470565940597752,26.0,47.0,Cappa,Capp
72.15437026129122,-0.7253009954766892,-1.3119997143912874,26.0,38.0,Cappaa,Cappa
93.63875545372434,1.2839129640797344,-0.25833859240824747,24.0,38.0,Cappap,Cappa
114.89068640170429,-4.766489729345137,-0.16328644030896064,26.0,47.0,Cappp,Capp
105.9050731877145,-2.715471272373466,-0.9437449963491343,26.0,38.0,Capppa,Cappp
102.15137860643371,2.634282422207815,1.3395062351779592,24.0,38.0,Capppp,Cappp
111.80989296159093,31.713035053444116,-0.7200519341326027,31.0,76.0,Cp,C
105.81989537544646,40.69364877621281,-1.1591458331127487,33.0,69.0,Cpa,Cp
109.91051550505027,43.87490954235176,-1.1863646830840386,34.0,58.0,Cpaa,Cpa
86.75105329739011,22.395031562462492,-1.3013776759661988,24.0,51.0,Cpaaa,Cpaa
58.15616021562912,28.91148439265116,-2.738648116217771,24.0,41.0,Cpaaaa,Cpaaa
93.57749354896247,22.32748439265116,-2.127714782884438,24.0,41.0,Cpaaap,Cpaaa
132.5355645872138,23.997320458224927,-0.9185552200429078,31.0,51.0,Cpaap,Cpaa
117.63132568325501,30.900434032938932,-1.7773819291674116,24.0,41.0,Cpaapa,Cpaap
134.03180529956197,16.43280813365836,-1.5099958380403136,26.0,41.0,Cpaapp,Cpaap
120.56943362386883,25.10714731399948,-0.9268578540454866,34.0,56.0,Cpap,Cpa
150.3541176624376,25.53251985364407,-0.4137970523879841,31.0,51.0,Cpapa,Cpap
140.51814976630834,20.485603514908217,-0.4790786282344903,26.0,38.0,Cpapaa,Cpapa
138.47112782273467,16.206606649704458,-0.8750033931247725,26.0,38.0,Cpapap,Cpapa
153.48797806626663,10.251418818880673,0.08021527176037077,26.0,50.0,Cpapp,Cpap
140.12608436732572,16.1084424764835,0.23010238278422485,24.0,40.0,Cpappd,Cpapp
124.329677181697,-0.09515033788775912,1.0067490893710516,26.0,38.0,Cpappv,Cpapp
140.60976515390072,21.075138713638818,-0.696808610044932,36.0,69.0,Cpp,Cp
143.33253649374768,20.238813636004945,0.20392039093969286,36.0,56.0,Cppa,Cpp
79.48242544860403,8.03192883709561,0.8311583353951315,24.0,46.0,Cppaa,Cppa
64.45482688229579,-0.16876560734883697,-0.24235644955110475,26.0,38.0,Cppaaa,Cppaa
85.1235768822958,-13.881265607348837,0.6332685504488953,24.0,38.0,Cppaap,Cppaa
101.03540242186412,7.100074320708717,0.5811912123193992,28.0,46.0,Cppap,Cppa
87.50174046254268,9.77266957783635,-0.06810490634122802,26.0,38.0,Cppapa,Cppap
91.93383922797479,0.7479782198116569,1.8973271924242041,24.0,38.0,Cppapp,Cppap
131.5889445293546,-5.72663325440766,-0.2588049789628694,35.0,56.0,Cppp,Cpp
104.87348813990226,12.651378915977736,0.22759664375518343,28.0,46.0,Cpppa,Cppp
53.71057909468516,25.8972189059255,0.10122209027190411,26.0,38.0,Cpppaa,Cpppa
80.38928066380842,13.465635653155367,0.41655636557494574,26.0,38.0,Cpppap,Cpppa
121.97388385675548,11.651335080273954,0.8399949748103888,29.0,47.0,Cpppp,Cppp
90.96846324593214,20.210211665378438,0.07065491408525912,26.0,38.0,Cppppa,Cpppp
82.10098072844963,13.960787560071978,2.0064076907203887,24.0,38.0,Cppppp,Cpppp
128.717121964263,14.02191062215936,-0.1801125970920884,28.0,73.0,D,Psub3
75.71468089689432,-18.508622663309904,0.5430647791593577,28.0,58.0,Da,D
38.19852057598948,-28.428281373114597,0.4519735054038503,24.0,53.0,Daa,Da
8.654252169652109,-55.02458457286607,-0.6452228288614495,26.0,43.0,Daaa,Daa
24.421493548962456,-43.547573078613205,-0.12999294380397833,24.0,45.0,Daap,Daa
77.27250364997255,-12.447869142702368,0.4396953181256631,24.0,53.0,Dap,Da
30.88721762779707,-44.71971355079356,-0.7025315780858089,26.0,47.0,Dapa,Dap
54.03145025891916,-28.024203919037152,-0.6820074235770788,24.0,47.0,Dapp,Dap
95.65717982347222,4.181602039709987,1.654371491625366,26.0,59.0,Dp,D
60.426059759008105,14.413968410916008,1.6199637559283473,24.0,52.0,Dpa,Dp
19.398944529354612,63.22571968676882,0.5267244328018365,24.0,45.0,Dpaa,Dpa
31.213650411707548,41.81983733382764,0.7602538445665425,24.0,42.0,Dpap,Dpa
89.78782180615364,10.762611296204463,0.9765870783676773,24.0,53.0,Dpp,Dp
40.713160215629124,55.73071355931783,0.5712373004488952,24.0,46.0,Dppa,Dpp
64.66907490340397,46.554502862308155,0.17676789081828848,24.0,46.0,Dppp,Dpp
76.25482688229579,-39.91251560734884,10.072018550448895,29.0,29.0,ABprpapppaa,ABprpapppa
112.25482688229579,-32.91251560734884,9.072018550448895,29.0,29.0,ABprpapppap,ABprpapppa
41.25482688229579,-35.91251560734884,9.072018550448895,26.0,26.0,MSpappaa,MSpappa
82.25482688229579,-6.912515607348837,8.072018550448895,31.0,31.0,MSpappap,MSpappa
-26.81183978437088,33.220817725984496,2.3786852171155624,24.0,37.0,MSpapppa,MSpappp
13.38816021562912,37.55415105931783,2.1786852171155617,30.0,38.0,MSpapppp,MSpappp
0.7932884207573264,-1.5279002227334524,2.995095473525819,26.0,38.0,MSpppaaa,MSpppaa
39.562519189988095,-5.066361761194991,3.933557011987357,26.0,37.0,MSpppaap,MSpppaa
-29.478506451037546,-7.045848940682171,-0.9879814495511047,30.0,35.0,ABalpaapapa,ABalpaapap
0.7214935489624547,-13.979182274015503,0.4786852171155623,26.0,36.0,ABalpaapapp,ABalpaapap
-41.5308874034185,-24.341087035920264,-0.4851243066939616,30.0,35.0,ABalpappppa,ABalpapppp
5.897684025152931,-31.55537275020598,-0.14941002097967576,26.0,35.0,ABalpappppp,ABalpapppp
157.58816021562913,43.25415105931783,5.238685217115562,26.0,37.0,ABaraaapapa,ABaraaapap
194.2548268822958,37.08748439265116,7.638685217115562,34.0,38.0,ABaraaapapp,ABaraaapap
81.25482688229579,55.08748439265116,2.0220185504488946,30.0,31.0,ABaraapppaa,ABaraapppa
132.2548268822958,55.58748439265116,3.672018550448895,31.0,34.0,ABaraapppap,ABaraapppa
-6.245173117704212,51.9208177259845,0.45535188378222813,26.0,33.0,ABarapapppa,ABarapappp
37.088160215629124,43.08748439265116,1.672018550448895,26.0,35.0,ABarapapppp,ABarapappp
0.254826882295788,3.087484392651163,10.072018550448895,30.0,30.0,ABplpappaaa,ABplpappaa
53.25482688229579,-10.912515607348837,11.072018550448895,30.0,30.0,ABplpappaap,ABplpappaa
47.50482688229579,160.58748439265116,-1.227981449551105,26.0,35.0,ABpraaapppa,ABpraaappp
80.75482688229579,156.58748439265116,0.7720185504488959,26.0,34.0,ABpraaapppp,ABpraaappp
-22.1340620065931,-41.74584894068217,1.7220185504488952,26.0,38.0,MSapaapa,MSapaap
26.810382437851345,-36.968071162904394,2.91646299489334,29.0,36.0,MSapaapp,MSapaap
-1.245173117704212,-61.0791822740155,-0.16131478288443782,30.0,35.0,MSappaaa,MSappaa
44.42149354896245,-67.24584894068217,2.188685217115562,26.0,34.0,MSappaap,MSappaa
14.754826882295788,-63.91251560734884,3.122018550448896,30.0,33.0,MSappapa,MSappap
38.75482688229579,-95.91251560734884,5.022018550448895,30.0,31.0,MSappapp,MSappap
-13.182673117704212,-111.16251560734884,-1.9654814495511048,30.0,35.0,MSapppaa,MSapppa
22.004826882295788,-108.16251560734884,1.0095185504488953,30.0,38.0,MSapppap,MSapppa
-45.74517311770421,-78.41251560734884,-1.8779814495511045,30.0,35.0,MSappppa,MSapppp
0.254826882295788,-82.78751560734884,-1.002981449551105,26.0,35.0,MSappppp,MSapppp
-1.745173117704212,116.42081772598449,3.505351883782229,33.0,34.0,MSpppapa,MSpppap
34.92149354896245,140.08748439265116,4.505351883782229,32.0,35.0,MSpppapp,MSpppap
-5.52295089548199,40.031928837095606,-0.7613147828844381,29.0,35.0,MSppppaa,MSppppa
19.143715771184677,46.36526217042894,0.4997963282266731,29.0,35.0,MSppppap,MSppppa
-17.745173117704212,98.75415105931783,-1.8946481162177715,26.0,31.0,MSpppppa,MSppppp
33.25482688229579,94.08748439265116,-1.527981449551105,26.0,30.0,MSpppppp,MSppppp
1.1119697394386452,-93.91251560734884,1.8434471218774673,30.0,34.0,Dapaa,Dapa
42.9691125965815,-100.91251560734884,2.8577328361631813,30.0,35.0,Dapap,Dapa
-41.47244584497694,-61.36706106189429,1.1447458231761685,31.0,37.0,Dappa,Dapp
12.618463245932151,-71.54887924371248,0.19020036863071352,26.0,37.0,Dappp,Dapp
-106.54517311770421,101.48748439265117,-2.3479814495511047,33.0,35.0,Dpppa,Dppp
-54.945173117704215,123.48748439265117,-3.047981449551105,26.0,36.0,Dpppp,Dppp
115.08816021562912,111.92081772598449,-5.477981449551105,24.0,28.0,Cappaaa,Cappaa
153.7548268822958,87.42081772598449,-6.761314782884438,24.0,26.0,Cappaap,Cappaa
182.2548268822958,90.08748439265116,-0.9279814495511047,24.0,24.0,Cappapa,Cappap
189.2548268822958,87.08748439265116,1.0720185504488953,24.0,24.0,Cappapp,Cappap
100.25482688229577,-79.6982298930631,-4.570838592408248,24.0,28.0,Cpppaaa,Cpppaa
143.96911259658145,-56.05537275020598,-7.599410020979677,24.0,28.0,Cpppaap,Cpppaa
159.7548268822958,-66.41251560734884,-1.877981449551105,24.0,28.0,Cpppapa,Cpppap
197.2548268822958,-47.91251560734884,1.0720185504488953,26.0,26.0,Cpppapp,Cpppap
170.2548268822958,-46.91251560734884,-6.377981449551105,24.0,26.0,Cppppaa,Cppppa
205.2548268822958,-32.91251560734884,-3.7779814495511053,28.0,28.0,Cppppap,Cppppa
200.2548268822958,-20.912515607348837,0.07201855044889527,24.0,24.0,Cpppppd,Cppppp
193.2548268822958,-11.912515607348837,5.072018550448895,26.0,26.0,Cpppppv,Cppppp
-81.3451731177042,-116.71251560734883,2.5320185504488952,26.0,35.0,ABalppppppa,ABalpppppp
-53.54517311770421,-138.11251560734883,4.832018550448896,26.0,35.0,ABalppppppp,ABalpppppp
28.754826882295788,-53.91251560734884,-3.877981449551105,30.0,31.0,MSaapppa,MSaappp
81.25482688229579,-53.41251560734884,-3.9779814495511046,30.0,31.0,MSaapppp,MSaappp
-76.24517311770421,-73.41251560734884,-9.827981449551105,24.0,25.0,ABalpappapa,ABalpappap
-51.24517311770421,-70.91251560734884,-8.877981449551104,28.0,30.0,ABalpappapp,ABalpappap
137.75482688229576,12.158912964079734,0.7934471218774668,35.0,103.0,P1,
105.37811455352865,6.409402200870341,0.21996375592834733,28.0,91.0,P2,
131.71565637538333,5.787945222144251,-0.5265989610718421,40.0,79.0,P3,
73.29982688229578,-20.147515607348833,1.2728518837822282,30.0,73.0,P4,
65.68003696632938,-0.6318433384412739,-0.573359600811609,24.0,57.0,Z2,
29.476669885708763,-13.579751102229382,0.0776499497663016,24.0,56.0,Z3,
